-0.532057,-0.236731
-0.534424,-0.233782
-0.536762,-0.234477
-0.539106,-0.233706
-0.541443,-0.232444
-0.543768,-0.231097
-0.546079,-0.228225
-0.548361,-0.226420
-0.550625,-0.225163
-0.552877,-0.223754
-0.555115,-0.222402
-0.557339,-0.220636
-0.559545,-0.218224
-0.561727,-0.215638
-0.563884,-0.213138
-0.566015,-0.210784
-0.568123,-0.208905
-0.570212,-0.205510
-0.572267,-0.204132
-0.574308,-0.202261
-0.576331,-0.201795
-0.578349,-0.199887
-0.580348,-0.199410
-0.582342,-0.197936
-0.584321,-0.197579
-0.586297,-0.195234
-0.588249,-0.194112
-0.590190,-0.194408
-0.592135,-0.193541
-0.594070,-0.192745
-0.595997,-0.191610
-0.597914,-0.190732
-0.599821,-0.189395
-0.601715,-0.188772
-0.603602,-0.186087
-0.605463,-0.185308
-0.607316,-0.184803
-0.609164,-0.183042
-0.610995,-0.181954
-0.612814,-0.182892
-0.614643,-0.182103
-0.616464,-0.180549
-0.618270,-0.179480
-0.620065,-0.179251
-0.621857,-0.175941
-0.623617,-0.177853
-0.625395,-0.177191
-0.627167,-0.176746
-0.628934,-0.174756
-0.630682,-0.175422
-0.632436,-0.174103
-0.634177,-0.173086
-0.635908,-0.172728
-0.637635,-0.169886
-0.639334,-0.168752
-0.641022,-0.167830
-0.642700,-0.166334
-0.644363,-0.165584
-0.646019,-0.164153
-0.647661,-0.162901
-0.649290,-0.161888
-0.650909,-0.161041
-0.652519,-0.159822
-0.654117,-0.159231
-0.655710,-0.156967
-0.657279,-0.155751
-0.658837,-0.155010
-0.660387,-0.154860
-0.661935,-0.155298
-0.663488,-0.155084
-0.665039,-0.153882
-0.666578,-0.154800
-0.668126,-0.155235
-0.669678,-0.153327
-0.671212,-0.152600
-0.672738,-0.152928
-0.674267,-0.151169
-0.675779,-0.150261
-0.677281,-0.152163
-0.678803,-0.151466
-0.680318,-0.150473
-0.681822,-0.151391
-0.683336,-0.152776
-0.684864,-0.154241
-0.686406,-0.153537
-0.687942,-0.153489
-0.689477,-0.152943
-0.691006,-0.150638
-0.692512,-0.149954
-0.694012,-0.149476
-0.695507,-0.150321
-0.697010,-0.150416
-0.698514,-0.151107
-0.700025,-0.151475
-0.701540,-0.151294
-0.703053,-0.151638
-0.704569,-0.150528
-0.706075,-0.150927
-0.707584,-0.150258
-0.709086,-0.149994
-0.710586,-0.150498
-0.712091,-0.151269
-0.713604,-0.152254
-0.715127,-0.151519
-0.716642,-0.152157
-0.718163,-0.151145
-0.719675,-0.150994
-0.721185,-0.151195
-0.722697,-0.152204
-0.724219,-0.151302
-0.725732,-0.151163
-0.727243,-0.151542
-0.728759,-0.152183
-0.730281,-0.151672
-0.731797,-0.153549
-0.733333,-0.153270
-0.734865,-0.154104
-0.736407,-0.155060
-0.737957,-0.155382
-0.739511,-0.156330
-0.741074,-0.156528
-0.742640,-0.156319
-0.744203,-0.157464
-0.745777,-0.157835
-0.747356,-0.157051
-0.748926,-0.157357
-0.750500,-0.158972
-0.752090,-0.160368
-0.753693,-0.160258
-0.755296,-0.159926
-0.756895,-0.159827
-0.758493,-0.160474
-0.760098,-0.161966
-0.761718,-0.162821
-0.763346,-0.162686
-0.764973,-0.163789
-0.766611,-0.164741
-0.768258,-0.166618
-0.769924,-0.167167
-0.771596,-0.169315
-0.773289,-0.169137
-0.774980,-0.170659
-0.776687,-0.171125
-0.778398,-0.171664
-0.780115,-0.171992
-0.781835,-0.170382
-0.783539,-0.170819
-0.785247,-0.172117
-0.786968,-0.171480
-0.788683,-0.172462
-0.790407,-0.172282
-0.792130,-0.171739
-0.793848,-0.173336
-0.795581,-0.173918
-0.797320,-0.175158
-0.799072,-0.175889
-0.800831,-0.176763
-0.802598,-0.178324
-0.804381,-0.180836
-0.806190,-0.182788
-0.808018,-0.184752
-0.809865,-0.185006
-0.811715,-0.185762
-0.813573,-0.187800
-0.815451,-0.190006
-0.817351,-0.192269
-0.819274,-0.194559
-0.821219,-0.194661
-0.823166,-0.195332
-0.825119,-0.196285
-0.827082,-0.197942
-0.829062,-0.200462
-0.831066,-0.201219
-0.833078,-0.202529
-0.835104,-0.203239
-0.837136,-0.203825
-0.839174,-0.204481
-0.841219,-0.204757
-0.843267,-0.205796
-0.845325,-0.208520
-0.847410,-0.211275
-0.849523,-0.212241
-0.851645,-0.213690
-0.853782,-0.212987
-0.855912,-0.214371
-0.858055,-0.218133
-0.860237,-0.219569
-0.862432,-0.221802
-0.864650,-0.225606
-0.866907,-0.228577
-0.869192,-0.229914
-0.871491,-0.231452
-0.873806,-0.233578
-0.876142,-0.233408
-0.878476,-0.236129
-0.880837,-0.236851
-0.883206,-0.238477
-0.885590,-0.240130
-0.887992,-0.240642
-0.890398,-0.242340
-0.892821,-0.243792
-0.895259,-0.244769
-0.897707,-0.247210
-0.900179,-0.249348
-0.902673,-0.250764
-0.905180,-0.253308
-0.907713,-0.255538
-0.910269,-0.258128
-0.912850,-0.260476
-0.915455,-0.263437
-0.918089,-0.262819
-0.920717,-0.263886
